English,Xhosa,Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
,1,gender_norms_11x,questionnaires,,radio,Kuxa enomntwana kuphela umntu ongumama ukuze abengumama wokwenyani,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,1,gender_norms_12x,questionnaires,,radio,Indoda yokwenyani ivelisa umntwana oyinkwenkwe.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,1,gender_norms_13x,questionnaires,,radio,"Ukutshintsha inaphukeni, ukuhlamba, nokondla abantwana kuluxanduva lukamama.","0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,1,gender_norms_14x,questionnaires,,radio,Indima yomfazi kukunyamekela ikhaya nosapho lwakhe.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,1,gender_norms_15x,questionnaires,,radio,Umyeni ufanele agqibe kwelokuba athenge ezona zinto ziphambili zendlu.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,1,gender_norms_16x,questionnaires,,radio,Indoda kufuneka ibe nelizwi lokugqibela malunga nezigqibo zekhaya layo.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,1,gender_norms_17x,questionnaires,,radio,Umfazi ufanele ayithobele indoda yakhe ezintweni zonke.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,gender_norms_x,,
,,gender_role_start_e,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: left;""><span style=""color: #236fa1;"">The following section is about <span style=""text-decoration: underline;"">gender roles.</span></span></p> <p style=""text-align: left;""><span style=""color: #236fa1;"">We are interested in how much you agree or disagree with the following statements. Read each statement carefully. Indicate how you feel about each statement.</span></p></div>",,,,,,,[ques_language] = '1' and [participant_gender] = '2',,,,,,
1,,gender_role_1,questionnaires,,radio,I worry about failing and how it affects my doing well as a man,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_2,questionnaires,,radio,I am often concerned about how others evaluate my ability to provide for my family,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_3,questionnaires,,radio,I strive to be more successful than others.,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_4,questionnaires,,radio,I sometimes define my personal value by my ability to make money or find work,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_5,questionnaires,,radio,Feeling that I am in good physical condition is important to me as a man,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_6,questionnaires,,radio,Being physically stronger than other men is important to me,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_7,questionnaires,,radio,I always strive to win in sports competitions.,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_8,questionnaires,,radio,Having a girlfriend or wife is part of my idea of being a successful man,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_9,questionnaires,,radio,Making more money than woman is a measure of my value and personal worth,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_10,questionnaires,,radio,Being outperformed at work by a woman would make me uncomfortable,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_11,questionnaires,,radio,I would be concerned if my friends knew I lived with a woman and did any housework.,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_12,questionnaires,,radio,I do not like to let woman take control of the situation,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_13,questionnaires,,radio,I would be concerned if my friends knew I stayed at home to take care of children while my wife goes to work.,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_14,questionnaires,,radio,Having a female boss would be difficult for me,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_15,questionnaires,,radio,I have difficulty telling others I care about them,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_16,questionnaires,,radio,Talking about my feelings during or after sex is difficult for me,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_17,questionnaires,,radio,I often have trouble finding words to describe how I am feeling,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_18,questionnaires,,radio,I do not like to show my emotions to other people,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_19,questionnaires,,radio,Having someone see me cry would be difficult for me,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_20,questionnaires,,radio,Being able to perform sexually is important to me as a man,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_21,questionnaires,,radio,"I feel that I always need to be ready for sex with my partner, even if I am tired","0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_22,questionnaires,,radio,I worry about being unable to become sexually aroused when I want,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_23,questionnaires,,radio,It is important to me to now I can drink as much or more than others,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
1,,gender_role_24,questionnaires,,radio,Having sex is part of being a successful man,"0, Do not agree at all|1, Somewhat agree|2, Agree a lot",,,,,,[ques_language] = '1' and [participant_gender] = '2',y,,,gender_role_e,,
,,gender_role_start_x,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Eli candelo lilandelayo limalunga <span style=""text-decoration: underline;"">nendima zesini.</span></span></p> <p><span style=""color: #236fa1;"">Sinomdla wokuba uvumelana kangakanani okanye awuvumelani kangakanani nezi nkcazo zilandelayo. Funda ingxelo nganye ngononophelo. Bonisa indlela ovakalelwa ngayo ngengxelo nganye.</span></p></div>",,,,,,,[ques_language] = '2' and [participant_gender] = '2',,,,,,
,1,gender_role_1x,questionnaires,,radio,Ndibanexhala lokungaphumeleli nendlela echaphazela ngayo indlela endenza kakuhle njenge ndoda.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_2x,questionnaires,,radio,Ndinamaxesha okuxhalaba ngendlela abantu abandivavanya ngayo amandla am okubonelela usapho lwam.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_3x,questionnaires,,radio,Ndizama ukuphumelela ngakumbi kunanabanye.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_4x,questionnaires,,radio,Ngamanye amaxesha ndichaza ixabiso lam ngokukwazi kwam ukwenza imali okanye ukufumana umsebenzi.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_5x,questionnaires,,radio,Ukuziva ndikwimeko entle yomzimba kubalulekile kum njenge ndoda.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_6x,questionnaires,,radio,Ukomelela ngokwa semzimbeni kunamanye amadoda kubalulekile kum.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_7x,questionnaires,,radio,Ndihlala ndizama ukuphumelela kukhuphiswano lwezemidlalo.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_8x,questionnaires,,radio,Ukuba nentombi okanye umfazi yinxalenye yoluvo lwam lokuba yindoda ephumeleleyo.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_9x,questionnaires,,radio,Ukwenza imali ngakumbi kunebhinqa ngumlinganiso wexabiso lam kunye nokuxabiseka kwam,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_10x,questionnaires,,radio,Ukugqithwa ngumfazi emsebenzini kundenza ndingakhululeki,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_11x,questionnaires,,radio,Ndingakhathazeka xa abahlobo bam besazi ukuba ndihlala nomntu wasethyini kwaye ndenza nawuphi na umsebenzi wasekhayeni,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_12x,questionnaires,,radio,Andithandi ukuvumela umfazi ukuba alawule imeko.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_13x,questionnaires,,radio,Ndinga khathazeka xa abahlobo bam besazi ukuba ndihleli ekhaya ndigcina abantwana ngelixa umfazi wam esiya emsebenzini.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_14x,questionnaires,,radio,Ukubanomphathi wasethyini kungabanzima kum.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_15x,questionnaires,,radio,Ndinobunzima bokuxelela abanye ukuba ndiyabakhathalela,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_16x,questionnaires,,radio,Kunzima ukuthetha ngendlela endiziva ngayo xa ndabelana ngesondo okanye xa ndigqibile ukwabelana,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_17x,questionnaires,,radio,Ndihlala ndixakwa kukufumana amazwi okucacisa indlela endiziva ngayo.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_18x,questionnaires,,radio,Andithandi ukuyiveza indlela endiziva ngayo kwabanye abantu,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_19x,questionnaires,,radio,Xa umntu enondibona ndilila kunganzima kum,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_20x,questionnaires,,radio,Ukwazi ukwenza isondo kubalulekile kum njenge ndoda.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_21x,questionnaires,,radio,Ndiziva uba kumele ndihlale ndilungele ukwabelana ngesondo neqabane lam noba ndiziva ndidiniwe.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_22x,questionnaires,,radio,Ndiyaxhalaba ngokungakwazi ukuvukelwa xandifuna isondo.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_23x,questionnaires,,radio,Kubalulekile kum ukwazi ndingasela kangangoko ndifuna nangapezulu kwabanye abantu.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,1,gender_role_24x,questionnaires,,radio,Ukwabelana ngesondo yingxenye yempumelelo yendoda.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2' and [participant_gender] = '2',y,,,gender_role_x,,
,,masc_chronic_d_start_e,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: left;""><span style=""color: #236fa1;"">The following section is about your beliefs about <span style=""text-decoration: underline;"">masculinity</span>.</span></p> <p style=""text-align: left;""><span style=""color: #236fa1;"">Please read each statement carefully. Indicate how you feel about each statement.</span></p></div>",,,,,,,[ques_language] = '1',,,,,,
1,,masc_chronic_d1,questionnaires,,radio,Being physically strong is important to me,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d2,questionnaires,,radio,I like to know I am looking after my partner or family,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d3,questionnaires,,radio,Having a good level of fitness is important to me,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d4,questionnaires,,radio,I am a fighter,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d5,questionnaires,,radio,I need to provide financial security for my partner or family,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d6,questionnaires,,radio,Being an active person in important to me,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d7,questionnaires,,radio,Being able to provide for my partner or family is important to me,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d8,questionnaires,,radio,I am a competitive person,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
1,,masc_chronic_d9,questionnaires,,radio,It's up to me to protect my partner or family,"1, Not at all true|2, Somewhat true|3, Very true",,,,,,[ques_language] = '1',y,,,masculinity_in_chronic_disease,,
,,masc_chronic_d_start_x,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Eli candelo lilandelayo limalunga neenkolelo zakho malunga <span style=""text-decoration: underline;"">nobudoda</span>.</span><br /><br /><span style=""color: #236fa1;"">Nceda ufunde ingxelo nganye ngononophelo. Bonisa indlela ovakalelwa ngayo ngengxelo nganye.</span></p></div>",,,,,,,[ques_language] = '2',,,,,,
,1,masc_chronic_d1x,questionnaires,,radio,Ukomelela emandleni kubalulekile kum.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
,1,masc_chronic_d2x,questionnaires,,radio,Ndiyakuthanda ukwazi ukuba ndilihoyile usapho lwam okanye iqabane,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
,1,masc_chronic_d3x,questionnaires,,radio,Ukuba nenqanaba elifanekelileyo lokomelela komzimba kubalulekile kum.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
,1,masc_chronic_d4x,questionnaires,,radio,Ndingumlwi.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
,1,masc_chronic_d5x,questionnaires,,radio,Ndidinga ukubonelela ngokhuseleko kwezemali kwiqabane lam okanye kusapho.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
,1,masc_chronic_d6x,questionnaires,,radio,Ukuba ngumntu okhutheleyo kubalulekile kum.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
,1,masc_chronic_d7x,questionnaires,,radio,Ukukwazi ukubonelela iqabane lam okanye usapho kubalulekile kum.,"0, Andingqinelani kwaphela | 1, Ndingqina nje | 2, Ndingqina kakhulu",,,,,,[ques_language] = '2',y,,,masc_chronic_disease_x,,
